region,condition,policy,seed,episode,WEL,ISR,CE,burned_cells,total_reward
saudi,heldout_ignition,Local Reactive,3042,7,7.0,0.42857142857142855,0.9867724867724867,826,-492.54140625
saudi,heldout_ignition,Local Reactive,3042,8,27.0,0.2857142857142857,0.9885057471264368,538,-271.711328125
saudi,heldout_ignition,Local Reactive,3042,9,27.0,0.2857142857142857,0.9972451790633609,888,-709.931640625
saudi,heldout_ignition,Local Reactive,3042,10,27.0,0.2857142857142857,1.0,892,-119.375
saudi,heldout_ignition,Local Reactive,3042,11,27.0,0.2857142857142857,0.9962546816479401,874,-475.205078125
saudi,heldout_ignition,Local Reactive,3042,12,27.0,0.2857142857142857,1.0,824,-496.064453125
saudi,heldout_ignition,Local Reactive,3042,13,27.0,0.2857142857142857,0.9977011494252873,543,-272.44140625
saudi,heldout_ignition,Local Reactive,3042,14,27.0,0.2857142857142857,0.9862258953168044,889,-712.24609375
saudi,heldout_ignition,Local Reactive,4042,0,27.0,0.2857142857142857,1.0,892,-119.716796875
saudi,heldout_ignition,Local Reactive,4042,1,27.0,0.2857142857142857,0.9775280898876404,881,-479.013671875
saudi,heldout_ignition,Local Reactive,4042,2,27.0,0.2857142857142857,0.9867724867724867,842,-503.59609375
saudi,heldout_ignition,Local Reactive,4042,3,19.0,0.42857142857142855,0.9908045977011494,558,-266.926171875
saudi,heldout_ignition,Local Reactive,4042,4,27.0,0.2857142857142857,0.9807162534435262,882,-701.437890625
saudi,heldout_ignition,Local Reactive,4042,5,27.0,0.2857142857142857,1.0,890,-119.1015625
saudi,heldout_ignition,Local Reactive,4042,6,27.0,0.2857142857142857,1.0,875,-474.365234375
saudi,heldout_ignition,Local Reactive,4042,7,27.0,0.2857142857142857,1.0,847,-507.96875
saudi,heldout_ignition,Local Reactive,4042,8,27.0,0.2857142857142857,0.9885057471264368,510,-257.20703125
saudi,heldout_ignition,Local Reactive,4042,9,27.0,0.2857142857142857,0.9917355371900827,890,-711.99453125
saudi,heldout_ignition,Local Reactive,4042,10,27.0,0.2857142857142857,0.9583333333333334,893,-120.0609375
saudi,heldout_ignition,Local Reactive,4042,11,27.0,0.2857142857142857,0.9887640449438202,883,-474.267578125
saudi,heldout_ignition,Local Reactive,4042,12,19.0,0.42857142857142855,0.9920634920634921,838,-505.2953125
saudi,heldout_ignition,Local Reactive,4042,13,27.0,0.2857142857142857,0.9908045977011494,535,-271.533203125
saudi,heldout_ignition,Local Reactive,4042,14,27.0,0.2857142857142857,1.0,884,-693.61328125
saudi,heldout_ignition,Learned Hierarchical,42,0,27.0,0.2857142857142857,1.0,900,-121.26953125
saudi,heldout_ignition,Learned Hierarchical,42,1,27.0,0.2857142857142857,1.0,900,-492.6953125
saudi,heldout_ignition,Learned Hierarchical,42,2,15.0,0.42857142857142855,1.0,897,-537.275390625
saudi,heldout_ignition,Learned Hierarchical,42,3,15.0,0.42857142857142855,0.9977011494252873,646,-292.353515625
saudi,heldout_ignition,Learned Hierarchical,42,4,15.0,0.42857142857142855,1.0,899,-715.009765625
saudi,heldout_ignition,Learned Hierarchical,42,5,27.0,0.2857142857142857,1.0,900,-121.259765625
saudi,heldout_ignition,Learned Hierarchical,42,6,27.0,0.2857142857142857,1.0,900,-492.685546875
saudi,heldout_ignition,Learned Hierarchical,42,7,15.0,0.42857142857142855,1.0,897,-537.294921875
saudi,heldout_ignition,Learned Hierarchical,42,8,15.0,0.42857142857142855,0.9977011494252873,646,-292.353515625
saudi,heldout_ignition,Learned Hierarchical,42,9,15.0,0.42857142857142855,1.0,899,-714.990234375
saudi,heldout_ignition,Learned Hierarchical,42,10,27.0,0.2857142857142857,1.0,900,-121.298828125
saudi,heldout_ignition,Learned Hierarchical,42,11,27.0,0.2857142857142857,1.0,900,-492.6953125
saudi,heldout_ignition,Learned Hierarchical,42,12,15.0,0.42857142857142855,1.0,897,-537.28515625
saudi,heldout_ignition,Learned Hierarchical,42,13,15.0,0.42857142857142855,0.9977011494252873,646,-292.373046875
saudi,heldout_ignition,Learned Hierarchical,42,14,15.0,0.42857142857142855,1.0,899,-714.990234375
saudi,heldout_ignition,Learned Hierarchical,1042,0,27.0,0.2857142857142857,1.0,900,-121.26953125
saudi,heldout_ignition,Learned Hierarchical,1042,1,27.0,0.2857142857142857,1.0,900,-492.67578125
saudi,heldout_ignition,Learned Hierarchical,1042,2,15.0,0.42857142857142855,1.0,897,-537.275390625
saudi,heldout_ignition,Learned Hierarchical,1042,3,15.0,0.42857142857142855,0.9977011494252873,646,-292.373046875
saudi,heldout_ignition,Learned Hierarchical,1042,4,15.0,0.42857142857142855,1.0,899,-714.98046875
saudi,heldout_ignition,Learned Hierarchical,1042,5,27.0,0.2857142857142857,1.0,900,-121.2890625
saudi,heldout_ignition,Learned Hierarchical,1042,6,27.0,0.2857142857142857,1.0,900,-492.6953125
saudi,heldout_ignition,Learned Hierarchical,1042,7,15.0,0.42857142857142855,1.0,897,-537.275390625
saudi,heldout_ignition,Learned Hierarchical,1042,8,15.0,0.42857142857142855,0.9977011494252873,646,-292.34375
saudi,heldout_ignition,Learned Hierarchical,1042,9,15.0,0.42857142857142855,1.0,899,-715.009765625
saudi,heldout_ignition,Learned Hierarchical,1042,10,27.0,0.2857142857142857,1.0,900,-121.26953125
saudi,heldout_ignition,Learned Hierarchical,1042,11,27.0,0.2857142857142857,1.0,900,-492.685546875
saudi,heldout_ignition,Learned Hierarchical,1042,12,15.0,0.42857142857142855,1.0,897,-537.265625
saudi,heldout_ignition,Learned Hierarchical,1042,13,15.0,0.42857142857142855,0.9977011494252873,646,-292.392578125
saudi,heldout_ignition,Learned Hierarchical,1042,14,15.0,0.42857142857142855,1.0,899,-714.990234375
saudi,heldout_ignition,Learned Hierarchical,2042,0,27.0,0.2857142857142857,1.0,900,-121.26953125
saudi,heldout_ignition,Learned Hierarchical,2042,1,27.0,0.2857142857142857,1.0,900,-492.6953125
saudi,heldout_ignition,Learned Hierarchical,2042,2,15.0,0.42857142857142855,1.0,897,-537.28515625
saudi,heldout_ignition,Learned Hierarchical,2042,3,15.0,0.42857142857142855,0.9977011494252873,646,-292.333984375
saudi,heldout_ignition,Learned Hierarchical,2042,4,15.0,0.42857142857142855,1.0,899,-715.029296875
saudi,heldout_ignition,Learned Hierarchical,2042,5,27.0,0.2857142857142857,1.0,900,-121.279296875
saudi,heldout_ignition,Learned Hierarchical,2042,6,27.0,0.2857142857142857,1.0,900,-492.685546875
saudi,heldout_ignition,Learned Hierarchical,2042,7,15.0,0.42857142857142855,1.0,897,-537.28515625
