WEL,ISR,CE,burned,return,region,policy,seed,episode
0.0,1.0,0.98,198,-0.2,saudi,hiercomm_heur,2042,3
0.0,1.0,0.9911699779249448,219,0.0,saudi,hiercomm_heur,2042,4
0.0,1.0,0.9713024282560706,191,-0.1,saudi,hiercomm_heur,2042,5
4.0,0.8571428571428571,0.9933774834437086,239,-6.857142857142858,saudi,hiercomm_heur,2042,6
4.0,0.8571428571428571,0.9514348785871964,197,-6.957142857142857,saudi,hiercomm_heur,2042,7
11.0,0.5714285714285714,0.9072847682119205,297,-19.571428571428573,saudi,hiercomm_heur,2042,8
3.0,0.8571428571428571,0.9301587301587302,129,-5.957142857142857,saudi,hiercomm_heur,2042,9
9.0,0.7142857142857143,0.9955849889624724,167,-14.714285714285714,saudi,hiercomm_heur,2042,10
0.0,1.0,0.9955849889624724,320,0.0,saudi,hiercomm_heur,2042,11
0.0,1.0,0.891832229580574,203,0.0,saudi,hiercomm_heur,2042,12
10.0,0.8571428571428571,1.0,135,-12.857142857142858,saudi,hiercomm_heur,2042,13
0.0,1.0,0.9580573951434879,177,-0.4,saudi,hiercomm_heur,2042,14
4.0,0.8571428571428571,0.9801324503311258,239,-6.957142857142857,saudi,hiercomm_heur,3042,0
4.0,0.8571428571428571,0.9668874172185431,165,-7.057142857142858,saudi,hiercomm_heur,3042,1
8.0,0.7142857142857143,0.9690949227373068,374,-13.914285714285713,saudi,hiercomm_heur,3042,2
0.0,1.0,1.0,126,0.0,saudi,hiercomm_heur,3042,3
0.0,1.0,1.0,185,0.0,saudi,hiercomm_heur,3042,4
10.0,0.8571428571428571,0.9933333333333333,121,-12.857142857142858,saudi,hiercomm_heur,3042,5
4.0,0.8571428571428571,0.9933774834437086,237,-6.857142857142858,saudi,hiercomm_heur,3042,6
9.0,0.7142857142857143,1.0,106,-14.714285714285714,saudi,hiercomm_heur,3042,7
0.0,1.0,0.9359823399558499,200,-0.4,saudi,hiercomm_heur,3042,8
0.0,1.0,0.977924944812362,134,-0.1,saudi,hiercomm_heur,3042,9
0.0,1.0,0.9757174392935982,365,0.0,saudi,hiercomm_heur,3042,10
0.0,1.0,0.9911699779249448,170,-0.1,saudi,hiercomm_heur,3042,11
0.0,1.0,0.9823399558498896,213,0.0,saudi,hiercomm_heur,3042,12
0.0,1.0,0.9713024282560706,140,-0.30000000000000004,saudi,hiercomm_heur,3042,13
0.0,1.0,0.9955849889624724,126,0.0,saudi,hiercomm_heur,3042,14
0.0,1.0,1.0,119,0.0,saudi,hiercomm_heur,4042,0
0.0,1.0,0.9006622516556292,133,0.0,saudi,hiercomm_heur,4042,1
0.0,1.0,0.9955849889624724,178,0.0,saudi,hiercomm_heur,4042,2
0.0,1.0,0.8211920529801324,138,-0.30000000000000004,saudi,hiercomm_heur,4042,3
8.0,0.7142857142857143,0.9977924944812362,292,-13.714285714285714,saudi,hiercomm_heur,4042,4
10.0,0.8571428571428571,1.0,144,-12.857142857142858,saudi,hiercomm_heur,4042,5
0.0,1.0,0.990990990990991,106,0.0,saudi,hiercomm_heur,4042,6
0.0,1.0,1.0,116,0.0,saudi,hiercomm_heur,4042,7
0.0,1.0,0.9116997792494481,172,-0.1,saudi,hiercomm_heur,4042,8
0.0,1.0,0.9955849889624724,175,0.0,saudi,hiercomm_heur,4042,9
4.0,0.8571428571428571,0.9635416666666666,222,-7.1571428571428575,saudi,hiercomm_heur,4042,10
0.0,1.0,0.977924944812362,185,-0.2,saudi,hiercomm_heur,4042,11
0.0,1.0,0.9911699779249448,105,-0.1,saudi,hiercomm_heur,4042,12
0.0,1.0,1.0,105,0.0,saudi,hiercomm_heur,4042,13
4.0,0.8571428571428571,0.9624724061810155,287,-7.157142857142857,saudi,hiercomm_heur,4042,14
34.0,0.0,1.0,827,-54.0,california,noop,42,0
34.0,0.0,1.0,827,-54.0,california,noop,42,1
34.0,0.0,1.0,827,-54.0,california,noop,42,2
34.0,0.0,1.0,827,-54.0,california,noop,42,3
34.0,0.0,1.0,789,-54.0,california,noop,42,4
34.0,0.0,1.0,826,-54.0,california,noop,42,5
34.0,0.0,1.0,827,-54.0,california,noop,42,6
34.0,0.0,1.0,827,-54.0,california,noop,42,7
34.0,0.0,1.0,824,-54.0,california,noop,42,8
34.0,0.0,1.0,827,-54.0,california,noop,42,9
34.0,0.0,1.0,827,-54.0,california,noop,42,10
34.0,0.0,1.0,827,-54.0,california,noop,42,11
34.0,0.0,1.0,827,-54.0,california,noop,42,12
34.0,0.0,1.0,827,-54.0,california,noop,42,13
34.0,0.0,1.0,826,-54.0,california,noop,42,14
34.0,0.0,1.0,827,-54.0,california,noop,1042,0
34.0,0.0,1.0,649,-54.0,california,noop,1042,1
34.0,0.0,1.0,827,-54.0,california,noop,1042,2
34.0,0.0,1.0,827,-54.0,california,noop,1042,3
34.0,0.0,1.0,827,-54.0,california,noop,1042,4
34.0,0.0,1.0,826,-54.0,california,noop,1042,5
34.0,0.0,1.0,827,-54.0,california,noop,1042,6
34.0,0.0,1.0,827,-54.0,california,noop,1042,7
34.0,0.0,1.0,827,-54.0,california,noop,1042,8
34.0,0.0,1.0,827,-54.0,california,noop,1042,9
34.0,0.0,1.0,827,-54.0,california,noop,1042,10
34.0,0.0,1.0,660,-54.0,california,noop,1042,11
34.0,0.0,1.0,827,-54.0,california,noop,1042,12
34.0,0.0,1.0,825,-54.0,california,noop,1042,13
34.0,0.0,1.0,827,-54.0,california,noop,1042,14
34.0,0.0,1.0,827,-54.0,california,noop,2042,0
34.0,0.0,1.0,820,-54.0,california,noop,2042,1
34.0,0.0,1.0,827,-54.0,california,noop,2042,2
34.0,0.0,1.0,827,-54.0,california,noop,2042,3
34.0,0.0,1.0,826,-54.0,california,noop,2042,4
34.0,0.0,1.0,827,-54.0,california,noop,2042,5
34.0,0.0,1.0,827,-54.0,california,noop,2042,6
34.0,0.0,1.0,825,-54.0,california,noop,2042,7
34.0,0.0,1.0,827,-54.0,california,noop,2042,8
34.0,0.0,1.0,827,-54.0,california,noop,2042,9
34.0,0.0,1.0,827,-54.0,california,noop,2042,10
34.0,0.0,1.0,827,-54.0,california,noop,2042,11
34.0,0.0,1.0,827,-54.0,california,noop,2042,12
34.0,0.0,1.0,827,-54.0,california,noop,2042,13
34.0,0.0,1.0,827,-54.0,california,noop,2042,14
34.0,0.0,1.0,826,-54.0,california,noop,3042,0
34.0,0.0,1.0,827,-54.0,california,noop,3042,1
34.0,0.0,1.0,826,-54.0,california,noop,3042,2
34.0,0.0,1.0,827,-54.0,california,noop,3042,3
34.0,0.0,1.0,827,-54.0,california,noop,3042,4
34.0,0.0,1.0,827,-54.0,california,noop,3042,5
34.0,0.0,1.0,827,-54.0,california,noop,3042,6
34.0,0.0,1.0,827,-54.0,california,noop,3042,7
34.0,0.0,1.0,827,-54.0,california,noop,3042,8
34.0,0.0,1.0,827,-54.0,california,noop,3042,9
34.0,0.0,1.0,827,-54.0,california,noop,3042,10
34.0,0.0,1.0,827,-54.0,california,noop,3042,11
34.0,0.0,1.0,826,-54.0,california,noop,3042,12
34.0,0.0,1.0,827,-54.0,california,noop,3042,13
34.0,0.0,1.0,802,-54.0,california,noop,3042,14
34.0,0.0,1.0,827,-54.0,california,noop,4042,0
34.0,0.0,1.0,827,-54.0,california,noop,4042,1
34.0,0.0,1.0,827,-54.0,california,noop,4042,2
34.0,0.0,1.0,827,-54.0,california,noop,4042,3
34.0,0.0,1.0,827,-54.0,california,noop,4042,4
34.0,0.0,1.0,827,-54.0,california,noop,4042,5
34.0,0.0,1.0,827,-54.0,california,noop,4042,6
34.0,0.0,1.0,827,-54.0,california,noop,4042,7
34.0,0.0,1.0,827,-54.0,california,noop,4042,8
34.0,0.0,1.0,827,-54.0,california,noop,4042,9
34.0,0.0,1.0,827,-54.0,california,noop,4042,10
34.0,0.0,1.0,827,-54.0,california,noop,4042,11
34.0,0.0,1.0,827,-54.0,california,noop,4042,12
34.0,0.0,1.0,827,-54.0,california,noop,4042,13
34.0,0.0,1.0,824,-54.0,california,noop,4042,14
28.0,0.16666666666666666,0.9952038369304557,818,-44.66666666666667,california,value_first,42,0
34.0,0.0,0.9974747474747475,800,-54.0,california,value_first,42,1
28.0,0.16666666666666666,0.9893333333333333,809,-44.66666666666667,california,value_first,42,2
28.0,0.16666666666666666,0.9944444444444445,809,-44.66666666666667,california,value_first,42,3
28.0,0.16666666666666666,0.9977924944812362,740,-44.66666666666667,california,value_first,42,4
28.0,0.16666666666666666,0.9977924944812362,790,-44.66666666666667,california,value_first,42,5
28.0,0.16666666666666666,0.9933333333333333,782,-44.66666666666667,california,value_first,42,6
28.0,0.16666666666666666,0.9911699779249448,790,-44.66666666666667,california,value_first,42,7
28.0,0.16666666666666666,0.9889624724061811,797,-44.66666666666667,california,value_first,42,8
28.0,0.16666666666666666,0.9976359338061466,791,-44.66666666666667,california,value_first,42,9
28.0,0.16666666666666666,0.9925925925925926,809,-44.66666666666667,california,value_first,42,10
28.0,0.16666666666666666,0.989821882951654,809,-44.66666666666667,california,value_first,42,11
28.0,0.16666666666666666,0.9921259842519685,791,-44.66666666666667,california,value_first,42,12
28.0,0.16666666666666666,0.9976019184652278,791,-44.66666666666667,california,value_first,42,13
28.0,0.16666666666666666,0.9977924944812362,781,-44.66666666666667,california,value_first,42,14
28.0,0.16666666666666666,0.994535519125683,818,-44.66666666666667,california,value_first,1042,0
28.0,0.16666666666666666,0.9911699779249448,581,-44.66666666666667,california,value_first,1042,1
28.0,0.16666666666666666,0.9929577464788732,809,-44.66666666666667,california,value_first,1042,2
28.0,0.16666666666666666,0.9925373134328358,818,-44.66666666666667,california,value_first,1042,3
34.0,0.0,0.9873737373737373,809,-54.0,california,value_first,1042,4
28.0,0.16666666666666666,0.9977924944812362,790,-44.66666666666667,california,value_first,1042,5
28.0,0.16666666666666666,0.9950980392156863,800,-44.66666666666667,california,value_first,1042,6
28.0,0.16666666666666666,0.9929078014184397,800,-44.66666666666667,california,value_first,1042,7
28.0,0.16666666666666666,0.9922480620155039,809,-44.66666666666667,california,value_first,1042,8
28.0,0.16666666666666666,0.9976190476190476,818,-44.66666666666667,california,value_first,1042,9
28.0,0.16666666666666666,0.9905437352245863,800,-44.66666666666667,california,value_first,1042,10
28.0,0.16666666666666666,0.9977924944812362,600,-44.66666666666667,california,value_first,1042,11
28.0,0.16666666666666666,0.9974747474747475,818,-44.66666666666667,california,value_first,1042,12
28.0,0.16666666666666666,0.9977924944812362,780,-44.66666666666667,california,value_first,1042,13
28.0,0.16666666666666666,0.9951338199513382,809,-44.66666666666667,california,value_first,1042,14
28.0,0.16666666666666666,0.9918032786885246,818,-44.66666666666667,california,value_first,2042,0
28.0,0.16666666666666666,0.9911699779249448,775,-44.66666666666667,california,value_first,2042,1
28.0,0.16666666666666666,0.990990990990991,791,-44.66666666666667,california,value_first,2042,2
28.0,0.16666666666666666,0.9929078014184397,791,-44.66666666666667,california,value_first,2042,3
28.0,0.16666666666666666,0.9977924944812362,790,-44.66666666666667,california,value_first,2042,4
28.0,0.16666666666666666,0.9927007299270073,809,-44.66666666666667,california,value_first,2042,5
28.0,0.16666666666666666,0.9919354838709677,809,-44.66666666666667,california,value_first,2042,6
28.0,0.16666666666666666,0.9977924944812362,789,-44.66666666666667,california,value_first,2042,7
28.0,0.16666666666666666,0.9933774834437086,799,-44.66666666666667,california,value_first,2042,8
28.0,0.16666666666666666,0.991869918699187,809,-44.66666666666667,california,value_first,2042,9
28.0,0.16666666666666666,0.9911699779249448,790,-44.66666666666667,california,value_first,2042,10
28.0,0.16666666666666666,0.9976359338061466,791,-44.66666666666667,california,value_first,2042,11
34.0,0.0,0.98989898989899,800,-54.0,california,value_first,2042,12
28.0,0.16666666666666666,0.9894179894179894,809,-44.66666666666667,california,value_first,2042,13
28.0,0.16666666666666666,0.9894179894179894,809,-44.66666666666667,california,value_first,2042,14
28.0,0.16666666666666666,0.9933774834437086,781,-44.66666666666667,california,value_first,3042,0
28.0,0.16666666666666666,0.9932432432432432,782,-44.66666666666667,california,value_first,3042,1
28.0,0.16666666666666666,0.9977924944812362,790,-44.66666666666667,california,value_first,3042,2
28.0,0.16666666666666666,0.9928571428571429,818,-44.66666666666667,california,value_first,3042,3
28.0,0.16666666666666666,0.9911699779249448,791,-44.66666666666667,california,value_first,3042,4
28.0,0.16666666666666666,0.9924242424242424,809,-44.66666666666667,california,value_first,3042,5
28.0,0.16666666666666666,0.9931506849315068,818,-44.66666666666667,california,value_first,3042,6
34.0,0.0,0.9921875,800,-54.0,california,value_first,3042,7
34.0,0.0,0.9946236559139785,818,-54.0,california,value_first,3042,8
28.0,0.16666666666666666,0.993006993006993,809,-44.66666666666667,california,value_first,3042,9
28.0,0.16666666666666666,0.9930555555555556,791,-44.66666666666667,california,value_first,3042,10
28.0,0.16666666666666666,0.9924242424242424,791,-44.66666666666667,california,value_first,3042,11
28.0,0.16666666666666666,0.9933774834437086,799,-44.66666666666667,california,value_first,3042,12
28.0,0.16666666666666666,0.9925925925925926,809,-44.66666666666667,california,value_first,3042,13
28.0,0.16666666666666666,0.9911699779249448,758,-44.66666666666667,california,value_first,3042,14
28.0,0.16666666666666666,0.9929577464788732,818,-44.66666666666667,california,value_first,4042,0
28.0,0.16666666666666666,0.9975124378109452,782,-44.66666666666667,california,value_first,4042,1
28.0,0.16666666666666666,0.993103448275862,791,-44.66666666666667,california,value_first,4042,2
28.0,0.16666666666666666,0.9907407407407407,791,-44.66666666666667,california,value_first,4042,3
28.0,0.16666666666666666,0.9932432432432432,800,-44.66666666666667,california,value_first,4042,4
28.0,0.16666666666666666,0.989821882951654,809,-44.66666666666667,california,value_first,4042,5
28.0,0.16666666666666666,0.9928057553956835,818,-44.66666666666667,california,value_first,4042,6
28.0,0.16666666666666666,0.9950248756218906,818,-44.66666666666667,california,value_first,4042,7
28.0,0.16666666666666666,0.9889807162534435,800,-44.66666666666667,california,value_first,4042,8
28.0,0.16666666666666666,0.9933333333333333,800,-44.66666666666667,california,value_first,4042,9
28.0,0.16666666666666666,0.9923664122137404,809,-44.66666666666667,california,value_first,4042,10
28.0,0.16666666666666666,0.9925373134328358,818,-44.66666666666667,california,value_first,4042,11
28.0,0.16666666666666666,0.9924242424242424,809,-44.66666666666667,california,value_first,4042,12
28.0,0.16666666666666666,0.9926470588235294,818,-44.66666666666667,california,value_first,4042,13
28.0,0.16666666666666666,0.9977924944812362,788,-44.66666666666667,california,value_first,4042,14
28.0,0.16666666666666666,0.9928057553956835,809,-44.66666666666667,california,greedy_risk,42,0
34.0,0.0,0.9975124378109452,800,-54.0,california,greedy_risk,42,1
28.0,0.16666666666666666,0.992,800,-44.66666666666667,california,greedy_risk,42,2
28.0,0.16666666666666666,0.9888888888888889,800,-44.66666666666667,california,greedy_risk,42,3
28.0,0.16666666666666666,0.9933774834437086,742,-44.66666666666667,california,greedy_risk,42,4
28.0,0.16666666666666666,0.9911699779249448,808,-44.66666666666667,california,greedy_risk,42,5
28.0,0.16666666666666666,0.9911111111111112,802,-44.66666666666667,california,greedy_risk,42,6
28.0,0.16666666666666666,0.9911699779249448,799,-44.66666666666667,california,greedy_risk,42,7
28.0,0.16666666666666666,0.9933774834437086,788,-44.66666666666667,california,greedy_risk,42,8
28.0,0.16666666666666666,0.9952718676122931,809,-44.66666666666667,california,greedy_risk,42,9
28.0,0.16666666666666666,0.9950617283950617,809,-44.66666666666667,california,greedy_risk,42,10
28.0,0.16666666666666666,0.9923664122137404,800,-44.66666666666667,california,greedy_risk,42,11
28.0,0.16666666666666666,0.9921259842519685,809,-44.66666666666667,california,greedy_risk,42,12
28.0,0.16666666666666666,0.9928057553956835,809,-44.66666666666667,california,greedy_risk,42,13
28.0,0.16666666666666666,0.9889624724061811,799,-44.66666666666667,california,greedy_risk,42,14
28.0,0.16666666666666666,0.9918032786885246,818,-44.66666666666667,california,greedy_risk,1042,0
28.0,0.16666666666666666,0.9911699779249448,599,-44.66666666666667,california,greedy_risk,1042,1
28.0,0.16666666666666666,0.9976525821596244,791,-44.66666666666667,california,greedy_risk,1042,2
28.0,0.16666666666666666,0.9950248756218906,809,-44.66666666666667,california,greedy_risk,1042,3
34.0,0.0,0.9924242424242424,809,-54.0,california,greedy_risk,1042,4
28.0,0.16666666666666666,0.9911699779249448,808,-44.66666666666667,california,greedy_risk,1042,5
28.0,0.16666666666666666,0.9877450980392157,800,-44.66666666666667,california,greedy_risk,1042,6
28.0,0.16666666666666666,0.9952718676122931,802,-44.66666666666667,california,greedy_risk,1042,7
28.0,0.16666666666666666,0.9948320413436692,809,-44.66666666666667,california,greedy_risk,1042,8
28.0,0.16666666666666666,0.9928571428571429,809,-44.66666666666667,california,greedy_risk,1042,9
28.0,0.16666666666666666,0.9881796690307328,800,-44.66666666666667,california,greedy_risk,1042,10
28.0,0.16666666666666666,0.9933774834437086,618,-44.66666666666667,california,greedy_risk,1042,11
28.0,0.16666666666666666,0.9949494949494949,809,-44.66666666666667,california,greedy_risk,1042,12
28.0,0.16666666666666666,0.9911699779249448,791,-44.66666666666667,california,greedy_risk,1042,13
28.0,0.16666666666666666,0.9902676399026764,809,-44.66666666666667,california,greedy_risk,1042,14
28.0,0.16666666666666666,0.994535519125683,809,-44.66666666666667,california,greedy_risk,2042,0
28.0,0.16666666666666666,0.9977924944812362,784,-44.66666666666667,california,greedy_risk,2042,1
28.0,0.16666666666666666,0.990990990990991,800,-44.66666666666667,california,greedy_risk,2042,2
28.0,0.16666666666666666,0.9952718676122931,800,-44.66666666666667,california,greedy_risk,2042,3
28.0,0.16666666666666666,0.9911699779249448,808,-44.66666666666667,california,greedy_risk,2042,4
28.0,0.16666666666666666,0.9951338199513382,809,-44.66666666666667,california,greedy_risk,2042,5
28.0,0.16666666666666666,0.9946236559139785,809,-44.66666666666667,california,greedy_risk,2042,6
28.0,0.16666666666666666,0.9977924944812362,807,-44.66666666666667,california,greedy_risk,2042,7
28.0,0.16666666666666666,0.9867549668874173,799,-44.66666666666667,california,greedy_risk,2042,8
28.0,0.16666666666666666,0.986449864498645,809,-44.66666666666667,california,greedy_risk,2042,9
28.0,0.16666666666666666,0.9911699779249448,799,-44.66666666666667,california,greedy_risk,2042,10
28.0,0.16666666666666666,0.9952718676122931,809,-44.66666666666667,california,greedy_risk,2042,11
28.0,0.16666666666666666,0.9924242424242424,809,-44.66666666666667,california,greedy_risk,2042,12
28.0,0.16666666666666666,0.9894179894179894,800,-44.66666666666667,california,greedy_risk,2042,13
28.0,0.16666666666666666,0.9920634920634921,809,-44.66666666666667,california,greedy_risk,2042,14
28.0,0.16666666666666666,0.9823399558498896,792,-44.66666666666667,california,greedy_risk,3042,0
28.0,0.16666666666666666,0.9932432432432432,802,-44.66666666666667,california,greedy_risk,3042,1
28.0,0.16666666666666666,0.9911699779249448,808,-44.66666666666667,california,greedy_risk,3042,2
28.0,0.16666666666666666,0.9880952380952381,809,-44.66666666666667,california,greedy_risk,3042,3
28.0,0.16666666666666666,0.9911699779249448,809,-44.66666666666667,california,greedy_risk,3042,4
28.0,0.16666666666666666,0.9873737373737373,809,-44.66666666666667,california,greedy_risk,3042,5
28.0,0.16666666666666666,0.997716894977169,800,-44.66666666666667,california,greedy_risk,3042,6
34.0,0.0,0.9869791666666666,809,-54.0,california,greedy_risk,3042,7
34.0,0.0,0.989247311827957,818,-54.0,california,greedy_risk,3042,8
28.0,0.16666666666666666,0.9976689976689976,791,-44.66666666666667,california,greedy_risk,3042,9
28.0,0.16666666666666666,0.9907407407407407,809,-44.66666666666667,california,greedy_risk,3042,10
28.0,0.16666666666666666,0.98989898989899,800,-44.66666666666667,california,greedy_risk,3042,11
28.0,0.16666666666666666,0.9933774834437086,801,-44.66666666666667,california,greedy_risk,3042,12
28.0,0.16666666666666666,0.9925925925925926,809,-44.66666666666667,california,greedy_risk,3042,13
34.0,0.0,0.9911699779249448,759,-54.0,california,greedy_risk,3042,14
28.0,0.16666666666666666,0.9929577464788732,809,-44.66666666666667,california,greedy_risk,4042,0
28.0,0.16666666666666666,0.9875621890547264,809,-44.66666666666667,california,greedy_risk,4042,1
28.0,0.16666666666666666,0.993103448275862,809,-44.66666666666667,california,greedy_risk,4042,2
28.0,0.16666666666666666,0.9907407407407407,800,-44.66666666666667,california,greedy_risk,4042,3
28.0,0.16666666666666666,0.9954954954954955,809,-44.66666666666667,california,greedy_risk,4042,4
28.0,0.16666666666666666,0.9847328244274809,800,-44.66666666666667,california,greedy_risk,4042,5
28.0,0.16666666666666666,0.988009592326139,809,-44.66666666666667,california,greedy_risk,4042,6
28.0,0.16666666666666666,0.9900497512437811,809,-44.66666666666667,california,greedy_risk,4042,7
28.0,0.16666666666666666,0.9917355371900827,818,-44.66666666666667,california,greedy_risk,4042,8
28.0,0.16666666666666666,0.9911111111111112,809,-44.66666666666667,california,greedy_risk,4042,9
28.0,0.16666666666666666,0.9872773536895675,809,-44.66666666666667,california,greedy_risk,4042,10
28.0,0.16666666666666666,0.9950248756218906,809,-44.66666666666667,california,greedy_risk,4042,11
28.0,0.16666666666666666,0.98989898989899,809,-44.66666666666667,california,greedy_risk,4042,12
28.0,0.16666666666666666,0.9950980392156863,809,-44.66666666666667,california,greedy_risk,4042,13
28.0,0.16666666666666666,0.9911699779249448,806,-44.66666666666667,california,greedy_risk,4042,14
28.0,0.16666666666666666,0.41280353200883,515,-49.36666666666667,california,local_reactive,42,0
6.0,0.8333333333333334,0.803030303030303,1,-9.533333333333331,california,local_reactive,42,1
22.0,0.3333333333333333,0.4282560706401766,664,-39.033333333333346,california,local_reactive,42,2
22.0,0.3333333333333333,0.4257907542579075,675,-39.13333333333334,california,local_reactive,42,3
0.0,1.0,1.0,0,0.0,california,local_reactive,42,4
25.0,0.3333333333333333,0.41501103752759383,497,-44.03333333333333,california,local_reactive,42,5
0.0,1.0,0.48123620309050774,129,-4.400000000000001,california,local_reactive,42,6
18.0,0.3333333333333333,0.4260485651214128,566,-36.233333333333334,california,local_reactive,42,7
0.0,1.0,0.6037735849056604,8,-0.8,california,local_reactive,42,8
24.0,0.16666666666666666,0.5205479452054794,349,-44.3666666666667,california,local_reactive,42,9
6.0,0.8333333333333334,0.5060606060606061,58,-13.933333333333318,california,local_reactive,42,10
16.0,0.5,0.41721854304635764,643,-30.299999999999994,california,local_reactive,42,11
6.0,0.8333333333333334,0.7301587301587301,67,-9.93333333333333,california,local_reactive,42,12
6.0,0.8333333333333334,0.9032258064516129,55,-9.533333333333331,california,local_reactive,42,13
6.0,0.8333333333333334,0.8282828282828283,36,-9.633333333333331,california,local_reactive,42,14
25.0,0.3333333333333333,0.42133333333333334,667,-42.83333333333335,california,local_reactive,1042,0
0.0,1.0,1.0,0,0.0,california,local_reactive,1042,1
16.0,0.6666666666666666,0.445916114790287,488,-27.166666666666654,california,local_reactive,1042,2
0.0,1.0,0.8076923076923077,35,-0.6000000000000001,california,local_reactive,1042,3
6.0,0.8333333333333334,0.5864197530864198,7,-11.033333333333326,california,local_reactive,1042,4
12.0,0.6666666666666666,0.4365079365079365,209,-22.866666666666653,california,local_reactive,1042,5
16.0,0.5,0.4304635761589404,600,-30.199999999999992,california,local_reactive,1042,6
0.0,1.0,0.4774774774774775,186,-3.3000000000000007,california,local_reactive,1042,7
6.0,0.8333333333333334,0.5061728395061729,67,-14.033333333333317,california,local_reactive,1042,8
6.0,0.8333333333333334,0.7121212121212122,66,-12.033333333333323,california,local_reactive,1042,9
0.0,1.0,0.9803921568627451,0,0.0,california,local_reactive,1042,10
0.0,1.0,1.0,0,0.0,california,local_reactive,1042,11
0.0,1.0,0.6729559748427673,49,-1.2999999999999998,california,local_reactive,1042,12
0.0,1.0,0.4453551912568306,144,-4.4,california,local_reactive,1042,13
0.0,1.0,0.8095238095238095,32,-0.29999999999999893,california,local_reactive,1042,14
6.0,0.8333333333333334,0.6440677966101694,64,-10.63333333333333,california,local_reactive,2042,0
0.0,1.0,0.9696969696969697,0,0.0,california,local_reactive,2042,1
0.0,1.0,0.7428571428571429,3,-0.4,california,local_reactive,2042,2
0.0,1.0,0.8373983739837398,3,-0.4,california,local_reactive,2042,3
12.0,0.6666666666666666,0.4194260485651214,179,-23.86666666666665,california,local_reactive,2042,4
6.0,0.8333333333333334,0.5212121212121212,62,-13.833333333333318,california,local_reactive,2042,5
6.0,0.8333333333333334,0.5517241379310345,90,-11.033333333333328,california,local_reactive,2042,6
6.0,0.8333333333333334,0.7916666666666666,33,-9.73333333333333,california,local_reactive,2042,7
12.0,0.6666666666666666,0.5025641025641026,53,-23.066666666666652,california,local_reactive,2042,8
25.0,0.3333333333333333,0.4091954022988506,637,-43.43333333333335,california,local_reactive,2042,9
0.0,1.0,0.8253968253968254,0,-0.2,california,local_reactive,2042,10
21.0,0.3333333333333333,0.5717439293598234,333,-37.73333333333335,california,local_reactive,2042,11
34.0,0.0,0.4370860927152318,645,-58.10000000000002,california,local_reactive,2042,12
16.0,0.5,0.4856512141280353,591,-30.199999999999985,california,local_reactive,2042,13
22.0,0.3333333333333333,0.4045977011494253,668,-39.63333333333334,california,local_reactive,2042,14
3.0,0.8333333333333334,0.41501103752759383,214,-11.633333333333333,california,local_reactive,3042,0
0.0,1.0,0.6994535519125683,33,-0.8,california,local_reactive,3042,1
6.0,0.8333333333333334,0.819047619047619,37,-9.533333333333331,california,local_reactive,3042,2
25.0,0.3333333333333333,0.4392935982339956,643,-42.23333333333335,california,local_reactive,3042,3
6.0,0.8333333333333334,0.47147147147147145,65,-14.533333333333314,california,local_reactive,3042,4
25.0,0.3333333333333333,0.41721854304635764,639,-42.73333333333335,california,local_reactive,3042,5
6.0,0.8333333333333334,0.725,68,-9.83333333333333,california,local_reactive,3042,6
19.0,0.5,0.4746136865342163,488,-33.3,california,local_reactive,3042,7
22.0,0.3333333333333333,0.42857142857142855,669,-39.433333333333344,california,local_reactive,3042,8
21.0,0.3333333333333333,0.49448123620309054,524,-38.533333333333324,california,local_reactive,3042,9
15.0,0.5,0.5143487858719646,315,-29.299999999999986,california,local_reactive,3042,10
22.0,0.3333333333333333,0.4878587196467991,609,-38.63333333333335,california,local_reactive,3042,11
9.0,0.6666666666666666,0.423841059602649,233,-20.066666666666656,california,local_reactive,3042,12
22.0,0.3333333333333333,0.41721854304635764,669,-39.03333333333334,california,local_reactive,3042,13
0.0,1.0,1.0,0,0.0,california,local_reactive,3042,14
13.0,0.6666666666666666,0.4392935982339956,550,-23.966666666666658,california,local_reactive,4042,0
0.0,1.0,0.8095238095238095,27,-0.4,california,local_reactive,4042,1
6.0,0.8333333333333334,0.9333333333333333,51,-9.333333333333332,california,local_reactive,4042,2
16.0,0.5,0.47902869757174393,565,-30.19999999999999,california,local_reactive,4042,3
6.0,0.8333333333333334,0.7753623188405797,65,-9.633333333333331,california,local_reactive,4042,4
0.0,1.0,0.6636363636363637,32,-3.3000000000000016,california,local_reactive,4042,5
19.0,0.5,0.4392935982339956,542,-33.70000000000002,california,local_reactive,4042,6
25.0,0.3333333333333333,0.44362745098039214,668,-42.43333333333335,california,local_reactive,4042,7
6.0,0.8333333333333334,0.5216049382716049,38,-13.933333333333318,california,local_reactive,4042,8
6.0,0.8333333333333334,0.8461538461538461,55,-9.333333333333332,california,local_reactive,4042,9
25.0,0.3333333333333333,0.41721854304635764,611,-42.63333333333335,california,local_reactive,4042,10
0.0,1.0,0.6666666666666666,49,-1.2999999999999998,california,local_reactive,4042,11
0.0,1.0,0.4923547400611621,58,-4.600000000000001,california,local_reactive,4042,12
0.0,1.0,0.735632183908046,53,-0.5,california,local_reactive,4042,13
6.0,0.8333333333333334,0.5321100917431193,47,-12.73333333333332,california,local_reactive,4042,14
6.0,0.8333333333333334,1.0,177,-9.333333333333332,california,mappo,42,0
10.0,0.8333333333333334,1.0,497,-13.333333333333332,california,mappo,42,1
