WEL,ISR,CE,burned,return,region,policy,seed,episode,train_seed
21.0,0.3333333333333333,0.8830022075055187,500,-34.53333333333333,california,commnet,3042,14,3042.0
21.0,0.3333333333333333,0.9227373068432672,513,-34.53333333333333,california,commnet,4042,0,3042.0
21.0,0.3333333333333333,0.7770419426048565,543,-34.63333333333333,california,commnet,4042,1,3042.0
21.0,0.3333333333333333,0.9492273730684326,482,-34.53333333333333,california,commnet,4042,2,3042.0
31.0,0.16666666666666666,0.9315673289183223,612,-47.86666666666667,california,commnet,4042,3,3042.0
21.0,0.3333333333333333,0.7041942604856513,477,-34.833333333333336,california,commnet,4042,4,3042.0
31.0,0.16666666666666666,0.9337748344370861,665,-47.86666666666667,california,commnet,4042,5,3042.0
31.0,0.16666666666666666,0.9227373068432672,530,-47.86666666666667,california,commnet,4042,6,3042.0
21.0,0.3333333333333333,0.8189845474613686,526,-34.53333333333333,california,commnet,4042,7,3042.0
21.0,0.3333333333333333,0.8344370860927153,531,-34.733333333333334,california,commnet,4042,8,3042.0
21.0,0.3333333333333333,0.9690949227373068,457,-34.53333333333333,california,commnet,4042,9,3042.0
21.0,0.3333333333333333,0.7682119205298014,609,-34.43333333333333,california,commnet,4042,10,3042.0
21.0,0.3333333333333333,0.9757174392935982,465,-34.53333333333333,california,commnet,4042,11,3042.0
21.0,0.3333333333333333,0.9757174392935982,467,-34.53333333333333,california,commnet,4042,12,3042.0
21.0,0.3333333333333333,0.9492273730684326,506,-34.53333333333333,california,commnet,4042,13,3042.0
21.0,0.3333333333333333,0.9403973509933775,437,-34.53333333333333,california,commnet,4042,14,3042.0
34.0,0.0,1.0,740,-54.0,california,commnet,42,0,4042.0
34.0,0.0,0.8167770419426048,721,-54.0,california,commnet,42,1,4042.0
34.0,0.0,0.88,757,-54.30000000000001,california,commnet,42,2,4042.0
24.0,0.16666666666666666,1.0,611,-40.66666666666667,california,commnet,42,3,4042.0
22.0,0.3333333333333333,1.0,709,-35.333333333333336,california,commnet,42,4,4042.0
34.0,0.0,1.0,744,-54.0,california,commnet,42,5,4042.0
24.0,0.16666666666666666,1.0,697,-40.66666666666667,california,commnet,42,6,4042.0
34.0,0.0,1.0,754,-54.0,california,commnet,42,7,4042.0
24.0,0.16666666666666666,1.0,607,-40.66666666666667,california,commnet,42,8,4042.0
34.0,0.0,1.0,714,-54.0,california,commnet,42,9,4042.0
34.0,0.0,1.0,642,-54.0,california,commnet,42,10,4042.0
34.0,0.0,1.0,745,-54.0,california,commnet,42,11,4042.0
34.0,0.0,1.0,752,-54.0,california,commnet,42,12,4042.0
24.0,0.16666666666666666,1.0,624,-40.66666666666667,california,commnet,42,13,4042.0
34.0,0.0,1.0,711,-54.0,california,commnet,42,14,4042.0
34.0,0.0,0.9757174392935982,704,-54.0,california,commnet,1042,0,4042.0
24.0,0.16666666666666666,1.0,550,-40.66666666666667,california,commnet,1042,1,4042.0
24.0,0.16666666666666666,0.8145695364238411,623,-41.36666666666668,california,commnet,1042,2,4042.0
34.0,0.0,1.0,790,-54.0,california,commnet,1042,3,4042.0
34.0,0.0,0.963963963963964,760,-54.0,california,commnet,1042,4,4042.0
24.0,0.16666666666666666,1.0,718,-40.66666666666667,california,commnet,1042,5,4042.0
24.0,0.16666666666666666,1.0,595,-40.66666666666667,california,commnet,1042,6,4042.0
34.0,0.0,1.0,724,-54.0,california,commnet,1042,7,4042.0
24.0,0.16666666666666666,1.0,644,-40.66666666666667,california,commnet,1042,8,4042.0
34.0,0.0,1.0,714,-54.0,california,commnet,1042,9,4042.0
24.0,0.16666666666666666,1.0,371,-40.66666666666667,california,commnet,1042,10,4042.0
21.0,0.3333333333333333,1.0,509,-34.333333333333336,california,commnet,1042,11,4042.0
34.0,0.0,1.0,720,-54.0,california,commnet,1042,12,4042.0
34.0,0.0,1.0,715,-54.0,california,commnet,1042,13,4042.0
24.0,0.16666666666666666,1.0,662,-40.66666666666667,california,commnet,1042,14,4042.0
24.0,0.16666666666666666,0.924119241192412,651,-40.66666666666667,california,commnet,2042,0,4042.0
18.0,0.3333333333333333,0.9713024282560706,639,-31.333333333333336,california,commnet,2042,1,4042.0
24.0,0.16666666666666666,1.0,702,-40.66666666666667,california,commnet,2042,2,4042.0
24.0,0.16666666666666666,0.8959810874704491,653,-40.866666666666674,california,commnet,2042,3,4042.0
24.0,0.16666666666666666,1.0,719,-40.66666666666667,california,commnet,2042,4,4042.0
34.0,0.0,1.0,790,-54.0,california,commnet,2042,5,4042.0
24.0,0.16666666666666666,1.0,679,-40.66666666666667,california,commnet,2042,6,4042.0
34.0,0.0,1.0,721,-54.0,california,commnet,2042,7,4042.0
34.0,0.0,1.0,766,-54.0,california,commnet,2042,8,4042.0
24.0,0.16666666666666666,1.0,603,-40.66666666666667,california,commnet,2042,9,4042.0
31.0,0.16666666666666666,1.0,631,-47.66666666666667,california,commnet,2042,10,4042.0
34.0,0.0,1.0,714,-54.0,california,commnet,2042,11,4042.0
34.0,0.0,1.0,733,-54.0,california,commnet,2042,12,4042.0
18.0,0.3333333333333333,1.0,557,-31.333333333333336,california,commnet,2042,13,4042.0
24.0,0.16666666666666666,1.0,679,-40.66666666666667,california,commnet,2042,14,4042.0
34.0,0.0,1.0,759,-54.0,california,commnet,3042,0,4042.0
34.0,0.0,1.0,768,-54.0,california,commnet,3042,1,4042.0
24.0,0.16666666666666666,1.0,636,-40.66666666666667,california,commnet,3042,2,4042.0
34.0,0.0,1.0,790,-54.0,california,commnet,3042,3,4042.0
34.0,0.0,1.0,760,-54.0,california,commnet,3042,4,4042.0
34.0,0.0,1.0,723,-54.0,california,commnet,3042,5,4042.0
24.0,0.16666666666666666,1.0,644,-40.66666666666667,california,commnet,3042,6,4042.0
24.0,0.16666666666666666,0.9116997792494481,655,-40.66666666666667,california,commnet,3042,7,4042.0
24.0,0.16666666666666666,0.9301075268817204,676,-40.66666666666667,california,commnet,3042,8,4042.0
24.0,0.16666666666666666,1.0,650,-40.66666666666667,california,commnet,3042,9,4042.0
24.0,0.16666666666666666,1.0,660,-40.66666666666667,california,commnet,3042,10,4042.0
34.0,0.0,1.0,722,-54.0,california,commnet,3042,11,4042.0
24.0,0.16666666666666666,1.0,664,-40.66666666666667,california,commnet,3042,12,4042.0
24.0,0.16666666666666666,1.0,420,-40.66666666666667,california,commnet,3042,13,4042.0
31.0,0.16666666666666666,1.0,704,-47.66666666666667,california,commnet,3042,14,4042.0
34.0,0.0,1.0,615,-54.0,california,commnet,4042,0,4042.0
24.0,0.16666666666666666,0.9651741293532339,628,-40.66666666666667,california,commnet,4042,1,4042.0
34.0,0.0,1.0,772,-54.0,california,commnet,4042,2,4042.0
34.0,0.0,1.0,772,-54.0,california,commnet,4042,3,4042.0
24.0,0.16666666666666666,1.0,598,-40.66666666666667,california,commnet,4042,4,4042.0
24.0,0.16666666666666666,1.0,643,-40.66666666666667,california,commnet,4042,5,4042.0
34.0,0.0,1.0,716,-54.0,california,commnet,4042,6,4042.0
34.0,0.0,1.0,759,-54.0,california,commnet,4042,7,4042.0
24.0,0.16666666666666666,1.0,661,-40.66666666666667,california,commnet,4042,8,4042.0
34.0,0.0,1.0,760,-54.0,california,commnet,4042,9,4042.0
24.0,0.16666666666666666,1.0,718,-40.66666666666667,california,commnet,4042,10,4042.0
24.0,0.16666666666666666,0.8980099502487562,590,-40.866666666666674,california,commnet,4042,11,4042.0
34.0,0.0,1.0,790,-54.0,california,commnet,4042,12,4042.0
34.0,0.0,1.0,720,-54.0,california,commnet,4042,13,4042.0
34.0,0.0,1.0,713,-54.0,california,commnet,4042,14,4042.0
6.0,0.8333333333333334,1.0,109,-9.333333333333332,california,hiercomm_heur,42,0,42.0
9.0,0.6666666666666666,0.9977924944812362,138,-15.666666666666668,california,hiercomm_heur,42,1,42.0
6.0,0.8333333333333334,1.0,58,-9.333333333333332,california,hiercomm_heur,42,2,42.0
6.0,0.8333333333333334,0.9883040935672515,86,-9.333333333333332,california,hiercomm_heur,42,3,42.0
0.0,1.0,1.0,0,0.0,california,hiercomm_heur,42,4,42.0
6.0,0.8333333333333334,0.900497512437811,64,-9.73333333333333,california,hiercomm_heur,42,5,42.0
9.0,0.6666666666666666,1.0,335,-15.666666666666668,california,hiercomm_heur,42,6,42.0
0.0,1.0,0.9933774834437086,106,0.0,california,hiercomm_heur,42,7,42.0
0.0,1.0,1.0,16,0.0,california,hiercomm_heur,42,8,42.0
6.0,0.8333333333333334,0.9403973509933775,301,-9.333333333333332,california,hiercomm_heur,42,9,42.0
6.0,0.8333333333333334,0.98,77,-9.433333333333332,california,hiercomm_heur,42,10,42.0
6.0,0.8333333333333334,1.0,293,-9.333333333333332,california,hiercomm_heur,42,11,42.0
6.0,0.8333333333333334,1.0,65,-9.333333333333332,california,hiercomm_heur,42,12,42.0
6.0,0.8333333333333334,1.0,83,-9.333333333333332,california,hiercomm_heur,42,13,42.0
6.0,0.8333333333333334,0.9939393939393939,52,-9.333333333333332,california,hiercomm_heur,42,14,42.0
6.0,0.8333333333333334,0.9953703703703703,91,-9.333333333333332,california,hiercomm_heur,1042,0,42.0
9.0,0.6666666666666666,1.0,241,-15.666666666666668,california,hiercomm_heur,1042,1,42.0
15.0,0.5,1.0,298,-25.0,california,hiercomm_heur,1042,2,42.0
6.0,0.8333333333333334,1.0,71,-9.333333333333332,california,hiercomm_heur,1042,3,42.0
0.0,1.0,0.8868501529051988,34,0.0,california,hiercomm_heur,1042,4,42.0
6.0,0.8333333333333334,0.9859154929577465,78,-9.333333333333332,california,hiercomm_heur,1042,5,42.0
0.0,1.0,1.0,20,0.0,california,hiercomm_heur,1042,6,42.0
6.0,0.8333333333333334,0.9791666666666666,65,-9.333333333333332,california,hiercomm_heur,1042,7,42.0
15.0,0.5,0.9889624724061811,460,-25.099999999999998,california,hiercomm_heur,1042,8,42.0
6.0,0.8333333333333334,0.9799196787148594,99,-9.433333333333332,california,hiercomm_heur,1042,9,42.0
0.0,1.0,1.0,0,0.0,california,hiercomm_heur,1042,10,42.0
9.0,0.6666666666666666,1.0,248,-15.666666666666668,california,hiercomm_heur,1042,11,42.0
12.0,0.6666666666666666,0.8785871964679912,289,-18.766666666666666,california,hiercomm_heur,1042,12,42.0
0.0,1.0,1.0,69,0.0,california,hiercomm_heur,1042,13,42.0
6.0,0.8333333333333334,1.0,86,-9.333333333333332,california,hiercomm_heur,1042,14,42.0
6.0,0.8333333333333334,1.0,80,-9.333333333333332,california,hiercomm_heur,2042,0,42.0
0.0,1.0,1.0,0,0.0,california,hiercomm_heur,2042,1,42.0
0.0,1.0,1.0,22,0.0,california,hiercomm_heur,2042,2,42.0
12.0,0.5,0.9977924944812362,433,-22.0,california,hiercomm_heur,2042,3,42.0
6.0,0.8333333333333334,0.9693486590038314,71,-9.433333333333332,california,hiercomm_heur,2042,4,42.0
6.0,0.8333333333333334,0.906392694063927,102,-9.533333333333331,california,hiercomm_heur,2042,5,42.0
6.0,0.8333333333333334,0.987012987012987,116,-9.433333333333332,california,hiercomm_heur,2042,6,42.0
6.0,0.8333333333333334,0.9866666666666667,74,-9.333333333333332,california,hiercomm_heur,2042,7,42.0
0.0,1.0,1.0,14,0.0,california,hiercomm_heur,2042,8,42.0
18.0,0.3333333333333333,1.0,501,-31.333333333333336,california,hiercomm_heur,2042,9,42.0
0.0,1.0,1.0,0,0.0,california,hiercomm_heur,2042,10,42.0
6.0,0.8333333333333334,0.9580573951434879,219,-9.333333333333332,california,hiercomm_heur,2042,11,42.0
6.0,0.8333333333333334,0.9878787878787879,102,-9.333333333333332,california,hiercomm_heur,2042,12,42.0
9.0,0.6666666666666666,0.9735449735449735,123,-15.866666666666667,california,hiercomm_heur,2042,13,42.0
15.0,0.5,0.9911699779249448,386,-25.1,california,hiercomm_heur,2042,14,42.0
6.0,0.8333333333333334,1.0,112,-9.333333333333332,california,hiercomm_heur,3042,0,42.0
0.0,1.0,1.0,70,0.0,california,hiercomm_heur,3042,1,42.0
6.0,0.8333333333333334,1.0,87,-9.333333333333332,california,hiercomm_heur,3042,2,42.0
6.0,0.8333333333333334,0.9958333333333333,115,-9.333333333333332,california,hiercomm_heur,3042,3,42.0
6.0,0.8333333333333334,1.0,65,-9.333333333333332,california,hiercomm_heur,3042,4,42.0
6.0,0.8333333333333334,0.991869918699187,74,-9.333333333333332,california,hiercomm_heur,3042,5,42.0
6.0,0.8333333333333334,0.9878787878787879,83,-9.333333333333332,california,hiercomm_heur,3042,6,42.0
0.0,1.0,0.9888888888888889,67,0.0,california,hiercomm_heur,3042,7,42.0
6.0,0.8333333333333334,0.9911699779249448,248,-9.433333333333332,california,hiercomm_heur,3042,8,42.0
6.0,0.8333333333333334,0.9777777777777777,78,-9.333333333333332,california,hiercomm_heur,3042,9,42.0
6.0,0.8333333333333334,0.9874213836477987,72,-9.433333333333332,california,hiercomm_heur,3042,10,42.0
18.0,0.3333333333333333,0.9470198675496688,415,-31.53333333333334,california,hiercomm_heur,3042,11,42.0
6.0,0.8333333333333334,0.9583333333333334,75,-9.433333333333332,california,hiercomm_heur,3042,12,42.0
6.0,0.8333333333333334,0.9317269076305221,89,-9.433333333333332,california,hiercomm_heur,3042,13,42.0
0.0,1.0,0.9950248756218906,29,0.0,california,hiercomm_heur,3042,14,42.0
6.0,0.8333333333333334,1.0,116,-9.333333333333332,california,hiercomm_heur,4042,0,42.0
6.0,0.8333333333333334,1.0,83,-9.333333333333332,california,hiercomm_heur,4042,1,42.0
6.0,0.8333333333333334,1.0,65,-9.333333333333332,california,hiercomm_heur,4042,2,42.0
6.0,0.8333333333333334,0.9823399558498896,171,-9.433333333333332,california,hiercomm_heur,4042,3,42.0
6.0,0.8333333333333334,1.0,62,-9.333333333333332,california,hiercomm_heur,4042,4,42.0
6.0,0.8333333333333334,1.0,49,-9.333333333333332,california,hiercomm_heur,4042,5,42.0
12.0,0.6666666666666666,1.0,283,-18.666666666666668,california,hiercomm_heur,4042,6,42.0
6.0,0.8333333333333334,1.0,106,-9.333333333333332,california,hiercomm_heur,4042,7,42.0
6.0,0.8333333333333334,0.9646799116997793,272,-9.333333333333332,california,hiercomm_heur,4042,8,42.0
6.0,0.8333333333333334,0.9878787878787879,60,-9.333333333333332,california,hiercomm_heur,4042,9,42.0
6.0,0.8333333333333334,0.9906759906759907,111,-9.433333333333332,california,hiercomm_heur,4042,10,42.0
12.0,0.6666666666666666,0.8763796909492274,285,-18.766666666666666,california,hiercomm_heur,4042,11,42.0
12.0,0.6666666666666666,0.9448123620309051,264,-18.666666666666668,california,hiercomm_heur,4042,12,42.0
6.0,0.8333333333333334,1.0,78,-9.333333333333332,california,hiercomm_heur,4042,13,42.0
6.0,0.8333333333333334,0.9907407407407407,46,-9.333333333333332,california,hiercomm_heur,4042,14,42.0
12.0,0.6666666666666666,0.9823399558498896,246,-18.666666666666668,california,hiercomm_heur,42,0,1042.0
9.0,0.6666666666666666,0.9933774834437086,413,-15.666666666666668,california,hiercomm_heur,42,1,1042.0
0.0,1.0,1.0,67,0.0,california,hiercomm_heur,42,2,1042.0
6.0,0.8333333333333334,0.9977924944812362,323,-9.333333333333332,california,hiercomm_heur,42,3,1042.0
0.0,1.0,0.9897435897435898,7,0.0,california,hiercomm_heur,42,4,1042.0
6.0,0.8333333333333334,0.976401179941003,78,-9.333333333333332,california,hiercomm_heur,42,5,1042.0
6.0,0.8333333333333334,1.0,73,-9.333333333333332,california,hiercomm_heur,42,6,1042.0
6.0,0.8333333333333334,0.9823399558498896,64,-9.333333333333332,california,hiercomm_heur,42,7,1042.0
0.0,1.0,1.0,17,0.0,california,hiercomm_heur,42,8,1042.0
6.0,0.8333333333333334,0.9977924944812362,123,-9.333333333333332,california,hiercomm_heur,42,9,1042.0
6.0,0.8333333333333334,1.0,103,-9.333333333333332,california,hiercomm_heur,42,10,1042.0
0.0,1.0,0.94,119,0.0,california,hiercomm_heur,42,11,1042.0
6.0,0.8333333333333334,1.0,55,-9.333333333333332,california,hiercomm_heur,42,12,1042.0
6.0,0.8333333333333334,1.0,65,-9.333333333333332,california,hiercomm_heur,42,13,1042.0
0.0,1.0,1.0,60,0.0,california,hiercomm_heur,42,14,1042.0
6.0,0.8333333333333334,0.9116997792494481,238,-9.83333333333333,california,hiercomm_heur,1042,0,1042.0
9.0,0.6666666666666666,0.9624724061810155,410,-15.966666666666667,california,hiercomm_heur,1042,1,1042.0
9.0,0.6666666666666666,0.9580573951434879,346,-15.866666666666667,california,hiercomm_heur,1042,2,1042.0
6.0,0.8333333333333334,0.9889624724061811,361,-9.433333333333332,california,hiercomm_heur,1042,3,1042.0
15.0,0.5,0.9955849889624724,301,-25.0,california,hiercomm_heur,1042,4,1042.0
6.0,0.8333333333333334,0.9580573951434879,105,-9.633333333333331,california,hiercomm_heur,1042,5,1042.0
6.0,0.8333333333333334,0.9823399558498896,135,-9.433333333333332,california,hiercomm_heur,1042,6,1042.0
3.0,0.8333333333333334,0.8609271523178808,267,-7.133333333333329,california,hiercomm_heur,1042,7,1042.0
0.0,1.0,0.9924242424242424,133,0.0,california,hiercomm_heur,1042,8,1042.0
6.0,0.8333333333333334,0.9494949494949495,85,-9.533333333333331,california,hiercomm_heur,1042,9,1042.0
12.0,0.6666666666666666,0.9558498896247241,212,-19.06666666666667,california,hiercomm_heur,1042,10,1042.0
9.0,0.6666666666666666,0.9911699779249448,418,-15.666666666666668,california,hiercomm_heur,1042,11,1042.0
19.0,0.5,1.0,397,-29.0,california,hiercomm_heur,1042,12,1042.0
0.0,1.0,0.9907407407407407,65,0.0,california,hiercomm_heur,1042,13,1042.0
0.0,1.0,0.9911699779249448,398,0.0,california,hiercomm_heur,1042,14,1042.0
0.0,1.0,0.8609271523178808,166,-0.6,california,hiercomm_heur,2042,0,1042.0
0.0,1.0,0.9375,8,-0.2,california,hiercomm_heur,2042,1,1042.0
0.0,1.0,0.978021978021978,66,-0.1,california,hiercomm_heur,2042,2,1042.0
0.0,1.0,0.9403973509933775,136,-0.4,california,hiercomm_heur,2042,3,1042.0
6.0,0.8333333333333334,0.9801324503311258,106,-9.433333333333332,california,hiercomm_heur,2042,4,1042.0
6.0,0.8333333333333334,1.0,104,-9.333333333333332,california,hiercomm_heur,2042,5,1042.0
6.0,0.8333333333333334,0.9690949227373068,220,-9.533333333333331,california,hiercomm_heur,2042,6,1042.0
6.0,0.8333333333333334,0.9666666666666667,54,-9.333333333333332,california,hiercomm_heur,2042,7,1042.0
6.0,0.8333333333333334,0.9823399558498896,178,-9.633333333333333,california,hiercomm_heur,2042,8,1042.0
3.0,0.8333333333333334,0.9205298013245033,347,-6.633333333333331,california,hiercomm_heur,2042,9,1042.0
0.0,1.0,0.9824561403508771,0,0.0,california,hiercomm_heur,2042,10,1042.0
6.0,0.8333333333333334,0.9977924944812362,121,-9.333333333333332,california,hiercomm_heur,2042,11,1042.0
6.0,0.8333333333333334,0.9757174392935982,228,-9.433333333333332,california,hiercomm_heur,2042,12,1042.0
25.0,0.3333333333333333,1.0,486,-38.333333333333336,california,hiercomm_heur,2042,13,1042.0
0.0,1.0,0.9845474613686535,348,-0.1,california,hiercomm_heur,2042,14,1042.0
6.0,0.8333333333333334,1.0,67,-9.333333333333332,california,hiercomm_heur,3042,0,1042.0
0.0,1.0,1.0,79,0.0,california,hiercomm_heur,3042,1,1042.0
6.0,0.8333333333333334,0.9799196787148594,98,-9.333333333333332,california,hiercomm_heur,3042,2,1042.0
0.0,1.0,1.0,324,0.0,california,hiercomm_heur,3042,3,1042.0
6.0,0.8333333333333334,0.9514348785871964,326,-9.733333333333333,california,hiercomm_heur,3042,4,1042.0
6.0,0.8333333333333334,0.9359823399558499,319,-9.93333333333333,california,hiercomm_heur,3042,5,1042.0
6.0,0.8333333333333334,0.9602649006622517,238,-9.533333333333331,california,hiercomm_heur,3042,6,1042.0
0.0,1.0,1.0,23,0.0,california,hiercomm_heur,3042,7,1042.0
10.0,0.8333333333333334,0.9955849889624724,300,-13.333333333333332,california,hiercomm_heur,3042,8,1042.0
0.0,1.0,0.9735099337748344,292,0.0,california,hiercomm_heur,3042,9,1042.0
15.0,0.5,0.9492273730684326,496,-25.500000000000007,california,hiercomm_heur,3042,10,1042.0
0.0,1.0,0.9889624724061811,115,0.0,california,hiercomm_heur,3042,11,1042.0
0.0,1.0,0.9800995024875622,63,0.0,california,hiercomm_heur,3042,12,1042.0
9.0,0.6666666666666666,1.0,292,-15.666666666666668,california,hiercomm_heur,3042,13,1042.0
0.0,1.0,0.9646799116997793,160,-0.30000000000000004,california,hiercomm_heur,3042,14,1042.0
0.0,1.0,0.9977924944812362,308,0.0,california,hiercomm_heur,4042,0,1042.0
0.0,1.0,0.9403973509933775,178,-0.09999999999999964,california,hiercomm_heur,4042,1,1042.0
6.0,0.8333333333333334,1.0,63,-9.333333333333332,california,hiercomm_heur,4042,2,1042.0
0.0,1.0,0.9933774834437086,237,0.0,california,hiercomm_heur,4042,3,1042.0
6.0,0.8333333333333334,0.8562091503267973,72,-9.633333333333331,california,hiercomm_heur,4042,4,1042.0
0.0,1.0,0.9426048565121413,300,-0.2,california,hiercomm_heur,4042,5,1042.0
0.0,1.0,1.0,94,0.0,california,hiercomm_heur,4042,6,1042.0
9.0,0.6666666666666666,0.926509186351706,189,-15.866666666666667,california,hiercomm_heur,4042,7,1042.0
0.0,1.0,0.9711934156378601,100,-0.2,california,hiercomm_heur,4042,8,1042.0
6.0,0.8333333333333334,1.0,40,-9.333333333333332,california,hiercomm_heur,4042,9,1042.0
19.0,0.5,1.0,333,-29.0,california,hiercomm_heur,4042,10,1042.0
0.0,1.0,1.0,151,0.0,california,hiercomm_heur,4042,11,1042.0
6.0,0.8333333333333334,0.9448123620309051,226,-9.83333333333333,california,hiercomm_heur,4042,12,1042.0
0.0,1.0,0.9743589743589743,48,0.0,california,hiercomm_heur,4042,13,1042.0
6.0,0.8333333333333334,0.9911699779249448,93,-9.333333333333332,california,hiercomm_heur,4042,14,1042.0
6.0,0.8333333333333334,0.9940476190476191,77,-9.333333333333332,california,hiercomm_heur,42,0,2042.0
6.0,0.8333333333333334,1.0,1,-9.333333333333332,california,hiercomm_heur,42,1,2042.0
12.0,0.6666666666666666,1.0,88,-18.666666666666668,california,hiercomm_heur,42,2,2042.0
6.0,0.8333333333333334,1.0,231,-9.333333333333332,california,hiercomm_heur,42,3,2042.0
0.0,1.0,1.0,0,0.0,california,hiercomm_heur,42,4,2042.0
6.0,0.8333333333333334,1.0,70,-9.333333333333332,california,hiercomm_heur,42,5,2042.0
6.0,0.8333333333333334,1.0,81,-9.333333333333332,california,hiercomm_heur,42,6,2042.0
0.0,1.0,1.0,60,0.0,california,hiercomm_heur,42,7,2042.0
0.0,1.0,0.9929078014184397,17,0.0,california,hiercomm_heur,42,8,2042.0
16.0,0.6666666666666666,0.7682119205298014,366,-22.666666666666668,california,hiercomm_heur,42,9,2042.0
19.0,0.5,0.9933774834437086,400,-29.0,california,hiercomm_heur,42,10,2042.0
6.0,0.8333333333333334,0.9969418960244648,74,-9.333333333333332,california,hiercomm_heur,42,11,2042.0
6.0,0.8333333333333334,0.9420289855072463,61,-9.533333333333331,california,hiercomm_heur,42,12,2042.0
6.0,0.8333333333333334,1.0,67,-9.333333333333332,california,hiercomm_heur,42,13,2042.0
6.0,0.8333333333333334,0.9848484848484849,88,-9.533333333333331,california,hiercomm_heur,42,14,2042.0
6.0,0.8333333333333334,0.9955849889624724,166,-9.333333333333332,california,hiercomm_heur,1042,0,2042.0
0.0,1.0,1.0,0,0.0,california,hiercomm_heur,1042,1,2042.0
0.0,1.0,1.0,50,0.0,california,hiercomm_heur,1042,2,2042.0
6.0,0.8333333333333334,1.0,46,-9.333333333333332,california,hiercomm_heur,1042,3,2042.0
6.0,0.8333333333333334,0.9625,44,-9.433333333333332,california,hiercomm_heur,1042,4,2042.0
6.0,0.8333333333333334,0.9861111111111112,81,-9.333333333333332,california,hiercomm_heur,1042,5,2042.0
0.0,1.0,1.0,49,0.0,california,hiercomm_heur,1042,6,2042.0
6.0,0.8333333333333334,1.0,102,-9.333333333333332,california,hiercomm_heur,1042,7,2042.0
6.0,0.8333333333333334,1.0,78,-9.333333333333332,california,hiercomm_heur,1042,8,2042.0
6.0,0.8333333333333334,0.9939393939393939,101,-9.333333333333332,california,hiercomm_heur,1042,9,2042.0
0.0,1.0,1.0,13,0.0,california,hiercomm_heur,1042,10,2042.0
0.0,1.0,1.0,0,0.0,california,hiercomm_heur,1042,11,2042.0
10.0,0.8333333333333334,0.9977924944812362,331,-13.333333333333332,california,hiercomm_heur,1042,12,2042.0
6.0,0.8333333333333334,0.9906103286384976,80,-9.333333333333332,california,hiercomm_heur,1042,13,2042.0
9.0,0.6666666666666666,1.0,397,-15.666666666666668,california,hiercomm_heur,1042,14,2042.0
6.0,0.8333333333333334,1.0,84,-9.333333333333332,california,hiercomm_heur,2042,0,2042.0
0.0,1.0,0.9876543209876543,0,0.0,california,hiercomm_heur,2042,1,2042.0
0.0,1.0,0.990990990990991,12,0.0,california,hiercomm_heur,2042,2,2042.0
0.0,1.0,0.990990990990991,9,0.0,california,hiercomm_heur,2042,3,2042.0
6.0,0.8333333333333334,0.9874213836477987,63,-9.333333333333332,california,hiercomm_heur,2042,4,2042.0
16.0,0.6666666666666666,0.9955849889624724,164,-22.666666666666668,california,hiercomm_heur,2042,5,2042.0
6.0,0.8333333333333334,1.0,78,-9.333333333333332,california,hiercomm_heur,2042,6,2042.0
6.0,0.8333333333333334,1.0,62,-9.333333333333332,california,hiercomm_heur,2042,7,2042.0
0.0,1.0,1.0,29,0.0,california,hiercomm_heur,2042,8,2042.0
6.0,0.8333333333333334,0.9904761904761905,124,-9.333333333333332,california,hiercomm_heur,2042,9,2042.0
0.0,1.0,1.0,3,0.0,california,hiercomm_heur,2042,10,2042.0
16.0,0.6666666666666666,0.7682119205298014,366,-22.666666666666668,california,hiercomm_heur,2042,11,2042.0
6.0,0.8333333333333334,0.9351851851851852,74,-9.533333333333331,california,hiercomm_heur,2042,12,2042.0
15.0,0.5,0.9911699779249448,318,-25.0,california,hiercomm_heur,2042,13,2042.0
6.0,0.8333333333333334,1.0,110,-9.333333333333332,california,hiercomm_heur,2042,14,2042.0
6.0,0.8333333333333334,1.0,81,-9.333333333333332,california,hiercomm_heur,3042,0,2042.0
6.0,0.8333333333333334,0.9823399558498896,107,-9.533333333333331,california,hiercomm_heur,3042,1,2042.0
6.0,0.8333333333333334,1.0,66,-9.333333333333332,california,hiercomm_heur,3042,2,2042.0
6.0,0.8333333333333334,1.0,188,-9.333333333333332,california,hiercomm_heur,3042,3,2042.0
6.0,0.8333333333333334,0.9801324503311258,219,-9.533333333333331,california,hiercomm_heur,3042,4,2042.0
19.0,0.5,1.0,428,-29.0,california,hiercomm_heur,3042,5,2042.0
6.0,0.8333333333333334,0.9833333333333333,69,-9.333333333333332,california,hiercomm_heur,3042,6,2042.0
6.0,0.8333333333333334,0.9402985074626866,42,-9.433333333333332,california,hiercomm_heur,3042,7,2042.0
6.0,0.8333333333333334,1.0,90,-9.333333333333332,california,hiercomm_heur,3042,8,2042.0
0.0,1.0,1.0,52,0.0,california,hiercomm_heur,3042,9,2042.0
6.0,0.8333333333333334,1.0,67,-9.333333333333332,california,hiercomm_heur,3042,10,2042.0
28.0,0.16666666666666666,0.9867549668874173,465,-44.766666666666666,california,hiercomm_heur,3042,11,2042.0
6.0,0.8333333333333334,0.9848484848484849,108,-9.533333333333331,california,hiercomm_heur,3042,12,2042.0
6.0,0.8333333333333334,0.996969696969697,83,-9.333333333333332,california,hiercomm_heur,3042,13,2042.0
0.0,1.0,0.9911699779249448,310,-0.1,california,hiercomm_heur,3042,14,2042.0
6.0,0.8333333333333334,0.9835390946502057,106,-9.333333333333332,california,hiercomm_heur,4042,0,2042.0
