WEL,ISR,CE,burned,return,policy,ckpt_region,train_seed,eval_seed,episode,region,condition
27.0,0.2857142857142857,0.7041942604856513,364,-41.38571428571428,commnet,california,3042.0,1042,2,saudi,cross_region
18.0,0.5714285714285714,0.9072847682119204,390,-26.67142857142857,commnet,california,3042.0,1042,3,saudi,cross_region
27.0,0.2857142857142857,0.7041942604856513,347,-41.38571428571428,commnet,california,3042.0,1042,4,saudi,cross_region
23.0,0.4285714285714285,0.717439293598234,163,-34.42857142857143,commnet,california,3042.0,1042,5,saudi,cross_region
27.0,0.2857142857142857,0.9315673289183224,371,-41.68571428571428,commnet,california,3042.0,1042,6,saudi,cross_region
27.0,0.2857142857142857,0.8587196467991169,312,-41.48571428571428,commnet,california,3042.0,1042,7,saudi,cross_region
27.0,0.2857142857142857,0.9448123620309052,398,-41.68571428571428,commnet,california,3042.0,1042,8,saudi,cross_region
23.0,0.4285714285714285,0.717439293598234,168,-34.42857142857143,commnet,california,3042.0,1042,9,saudi,cross_region
27.0,0.2857142857142857,0.9293598233995584,363,-41.785714285714285,commnet,california,3042.0,1042,10,saudi,cross_region
21.0,0.4285714285714285,0.6997792494481236,362,-32.82857142857144,commnet,california,3042.0,1042,11,saudi,cross_region
27.0,0.2857142857142857,0.9205298013245032,332,-41.58571428571428,commnet,california,3042.0,1042,12,saudi,cross_region
27.0,0.2857142857142857,0.8520971302428256,286,-41.48571428571428,commnet,california,3042.0,1042,13,saudi,cross_region
0.0,1.0,0.8533333333333334,1,-0.2,commnet,california,3042.0,1042,14,saudi,cross_region
27.0,0.2857142857142857,0.7086092715231788,403,-41.385714285714286,commnet,california,3042.0,2042,0,saudi,cross_region
27.0,0.2857142857142857,0.9690949227373068,346,-41.48571428571428,commnet,california,3042.0,2042,1,saudi,cross_region
18.0,0.5714285714285714,0.9227373068432672,379,-26.77142857142857,commnet,california,3042.0,2042,2,saudi,cross_region
18.0,0.5714285714285714,0.8785871964679912,378,-26.67142857142857,commnet,california,3042.0,2042,3,saudi,cross_region
0.0,1.0,1.0,0,0.0,commnet,california,3042.0,2042,4,saudi,cross_region
27.0,0.2857142857142857,0.7130242825607064,330,-41.68571428571428,commnet,california,3042.0,2042,5,saudi,cross_region
27.0,0.2857142857142857,0.9448123620309052,402,-41.68571428571428,commnet,california,3042.0,2042,6,saudi,cross_region
0.0,1.0,1.0,0,0.0,commnet,california,3042.0,2042,7,saudi,cross_region
27.0,0.2857142857142857,0.7041942604856513,347,-41.38571428571428,commnet,california,3042.0,2042,8,saudi,cross_region
27.0,0.2857142857142857,0.9448123620309052,400,-41.68571428571428,commnet,california,3042.0,2042,9,saudi,cross_region
27.0,0.2857142857142857,0.7064017660044151,342,-41.385714285714286,commnet,california,3042.0,2042,10,saudi,cross_region
0.0,1.0,0.8461538461538461,0,-0.2,commnet,california,3042.0,2042,11,saudi,cross_region
18.0,0.5714285714285714,0.9514348785871964,379,-26.97142857142857,commnet,california,3042.0,2042,12,saudi,cross_region
27.0,0.2857142857142857,0.9403973509933776,383,-41.68571428571428,commnet,california,3042.0,2042,13,saudi,cross_region
21.0,0.4285714285714285,1.0,372,-32.42857142857143,commnet,california,3042.0,2042,14,saudi,cross_region
0.0,1.0,1.0,0,0.0,commnet,california,3042.0,3042,0,saudi,cross_region
18.0,0.5714285714285714,0.8874172185430463,354,-27.071428571428577,commnet,california,3042.0,3042,1,saudi,cross_region
0.0,1.0,1.0,0,0.0,commnet,california,3042.0,3042,2,saudi,cross_region
27.0,0.2857142857142857,0.93598233995585,372,-41.68571428571428,commnet,california,3042.0,3042,3,saudi,cross_region
27.0,0.2857142857142857,0.9668874172185432,394,-41.58571428571428,commnet,california,3042.0,3042,4,saudi,cross_region
27.0,0.2857142857142857,0.9403973509933776,381,-41.68571428571428,commnet,california,3042.0,3042,5,saudi,cross_region
18.0,0.5714285714285714,0.9271523178807948,368,-26.97142857142857,commnet,california,3042.0,3042,6,saudi,cross_region
27.0,0.2857142857142857,0.6975717439293598,328,-41.48571428571428,commnet,california,3042.0,3042,7,saudi,cross_region
27.0,0.2857142857142857,0.7064017660044151,347,-41.68571428571428,commnet,california,3042.0,3042,8,saudi,cross_region
27.0,0.2857142857142857,0.9094922737306844,325,-41.58571428571428,commnet,california,3042.0,3042,9,saudi,cross_region
18.0,0.5714285714285714,0.9470198675496688,373,-26.97142857142857,commnet,california,3042.0,3042,10,saudi,cross_region
21.0,0.4285714285714285,1.0,369,-32.42857142857143,commnet,california,3042.0,3042,11,saudi,cross_region
27.0,0.2857142857142857,0.8653421633554084,301,-41.48571428571428,commnet,california,3042.0,3042,12,saudi,cross_region
27.0,0.2857142857142857,0.7064017660044151,331,-41.68571428571428,commnet,california,3042.0,3042,13,saudi,cross_region
21.0,0.4285714285714285,0.7328918322295805,360,-32.62857142857143,commnet,california,3042.0,3042,14,saudi,cross_region
27.0,0.2857142857142857,0.9315673289183224,371,-41.68571428571428,commnet,california,3042.0,4042,0,saudi,cross_region
18.0,0.5714285714285714,0.9006622516556292,364,-27.071428571428577,commnet,california,3042.0,4042,1,saudi,cross_region
18.0,0.5714285714285714,0.9293598233995584,396,-26.871428571428574,commnet,california,3042.0,4042,2,saudi,cross_region
14.0,0.7142857142857143,0.9845474613686536,296,-19.81428571428571,commnet,california,3042.0,4042,3,saudi,cross_region
18.0,0.5714285714285714,0.8454746136865342,429,-26.77142857142857,commnet,california,3042.0,4042,4,saudi,cross_region
18.0,0.5714285714285714,0.8498896247240618,339,-26.97142857142857,commnet,california,3042.0,4042,5,saudi,cross_region
27.0,0.2857142857142857,0.93598233995585,373,-41.68571428571428,commnet,california,3042.0,4042,6,saudi,cross_region
27.0,0.2857142857142857,0.9403973509933776,390,-41.68571428571428,commnet,california,3042.0,4042,7,saudi,cross_region
18.0,0.5714285714285714,0.9845474613686536,338,-26.671428571428574,commnet,california,3042.0,4042,8,saudi,cross_region
18.0,0.5714285714285714,0.9227373068432672,394,-26.97142857142857,commnet,california,3042.0,4042,9,saudi,cross_region
27.0,0.2857142857142857,0.7108167770419426,334,-41.68571428571428,commnet,california,3042.0,4042,10,saudi,cross_region
27.0,0.2857142857142857,0.9183222958057397,329,-41.58571428571428,commnet,california,3042.0,4042,11,saudi,cross_region
27.0,0.2857142857142857,0.7086092715231788,341,-41.68571428571428,commnet,california,3042.0,4042,12,saudi,cross_region
27.0,0.2857142857142857,0.9448123620309052,341,-41.58571428571428,commnet,california,3042.0,4042,13,saudi,cross_region
18.0,0.5714285714285714,0.8388520971302428,416,-26.77142857142857,commnet,california,3042.0,4042,14,saudi,cross_region
27.0,0.2857142857142857,1.0,403,-41.285714285714285,commnet,california,4042.0,42,0,saudi,cross_region
27.0,0.2857142857142857,1.0,374,-41.285714285714285,commnet,california,4042.0,42,1,saudi,cross_region
27.0,0.2857142857142857,1.0,434,-41.285714285714285,commnet,california,4042.0,42,2,saudi,cross_region
27.0,0.2857142857142857,1.0,438,-41.285714285714285,commnet,california,4042.0,42,3,saudi,cross_region
27.0,0.2857142857142857,1.0,376,-41.285714285714285,commnet,california,4042.0,42,4,saudi,cross_region
27.0,0.2857142857142857,1.0,461,-41.285714285714285,commnet,california,4042.0,42,5,saudi,cross_region
27.0,0.2857142857142857,1.0,403,-41.285714285714285,commnet,california,4042.0,42,6,saudi,cross_region
27.0,0.2857142857142857,1.0,414,-41.285714285714285,commnet,california,4042.0,42,7,saudi,cross_region
27.0,0.2857142857142857,1.0,392,-41.285714285714285,commnet,california,4042.0,42,8,saudi,cross_region
27.0,0.2857142857142857,1.0,545,-41.285714285714285,commnet,california,4042.0,42,9,saudi,cross_region
27.0,0.2857142857142857,1.0,429,-41.285714285714285,commnet,california,4042.0,42,10,saudi,cross_region
27.0,0.2857142857142857,1.0,403,-41.285714285714285,commnet,california,4042.0,42,11,saudi,cross_region
27.0,0.2857142857142857,0.9713024282560706,424,-41.285714285714285,commnet,california,4042.0,42,12,saudi,cross_region
27.0,0.2857142857142857,1.0,520,-41.28571428571429,commnet,california,4042.0,42,13,saudi,cross_region
27.0,0.2857142857142857,1.0,491,-41.285714285714285,commnet,california,4042.0,42,14,saudi,cross_region
27.0,0.2857142857142857,1.0,423,-41.285714285714285,commnet,california,4042.0,1042,0,saudi,cross_region
27.0,0.2857142857142857,1.0,390,-41.285714285714285,commnet,california,4042.0,1042,1,saudi,cross_region
27.0,0.2857142857142857,1.0,387,-41.285714285714285,commnet,california,4042.0,1042,2,saudi,cross_region
27.0,0.2857142857142857,1.0,423,-41.285714285714285,commnet,california,4042.0,1042,3,saudi,cross_region
27.0,0.2857142857142857,1.0,399,-41.285714285714285,commnet,california,4042.0,1042,4,saudi,cross_region
27.0,0.2857142857142857,1.0,403,-41.28571428571429,commnet,california,4042.0,1042,5,saudi,cross_region
27.0,0.2857142857142857,1.0,404,-41.285714285714285,commnet,california,4042.0,1042,6,saudi,cross_region
27.0,0.2857142857142857,1.0,500,-41.285714285714285,commnet,california,4042.0,1042,7,saudi,cross_region
27.0,0.2857142857142857,1.0,412,-41.285714285714285,commnet,california,4042.0,1042,8,saudi,cross_region
27.0,0.2857142857142857,1.0,404,-41.285714285714285,commnet,california,4042.0,1042,9,saudi,cross_region
27.0,0.2857142857142857,1.0,414,-41.285714285714285,commnet,california,4042.0,1042,10,saudi,cross_region
27.0,0.2857142857142857,1.0,391,-41.285714285714285,commnet,california,4042.0,1042,11,saudi,cross_region
27.0,0.2857142857142857,1.0,401,-41.285714285714285,commnet,california,4042.0,1042,12,saudi,cross_region
27.0,0.2857142857142857,1.0,485,-41.285714285714285,commnet,california,4042.0,1042,13,saudi,cross_region
27.0,0.2857142857142857,1.0,492,-41.285714285714285,commnet,california,4042.0,1042,14,saudi,cross_region
27.0,0.2857142857142857,1.0,412,-41.285714285714285,commnet,california,4042.0,2042,0,saudi,cross_region
27.0,0.2857142857142857,1.0,379,-41.285714285714285,commnet,california,4042.0,2042,1,saudi,cross_region
27.0,0.2857142857142857,1.0,397,-41.285714285714285,commnet,california,4042.0,2042,2,saudi,cross_region
27.0,0.2857142857142857,1.0,384,-41.285714285714285,commnet,california,4042.0,2042,3,saudi,cross_region
27.0,0.2857142857142857,1.0,552,-41.285714285714285,commnet,california,4042.0,2042,4,saudi,cross_region
27.0,0.2857142857142857,1.0,414,-41.285714285714285,commnet,california,4042.0,2042,5,saudi,cross_region
27.0,0.2857142857142857,1.0,417,-41.285714285714285,commnet,california,4042.0,2042,6,saudi,cross_region
27.0,0.2857142857142857,1.0,478,-41.285714285714285,commnet,california,4042.0,2042,7,saudi,cross_region
27.0,0.2857142857142857,1.0,375,-41.285714285714285,commnet,california,4042.0,2042,8,saudi,cross_region
27.0,0.2857142857142857,1.0,423,-41.285714285714285,commnet,california,4042.0,2042,9,saudi,cross_region
27.0,0.2857142857142857,1.0,383,-41.285714285714285,commnet,california,4042.0,2042,10,saudi,cross_region
27.0,0.2857142857142857,1.0,545,-41.285714285714285,commnet,california,4042.0,2042,11,saudi,cross_region
27.0,0.2857142857142857,1.0,509,-41.28571428571429,commnet,california,4042.0,2042,12,saudi,cross_region
27.0,0.2857142857142857,1.0,409,-41.285714285714285,commnet,california,4042.0,2042,13,saudi,cross_region
27.0,0.2857142857142857,1.0,437,-41.285714285714285,commnet,california,4042.0,2042,14,saudi,cross_region
27.0,0.2857142857142857,1.0,454,-41.285714285714285,commnet,california,4042.0,3042,0,saudi,cross_region
27.0,0.2857142857142857,1.0,444,-41.28571428571429,commnet,california,4042.0,3042,1,saudi,cross_region
27.0,0.2857142857142857,1.0,491,-41.285714285714285,commnet,california,4042.0,3042,2,saudi,cross_region
27.0,0.2857142857142857,1.0,404,-41.285714285714285,commnet,california,4042.0,3042,3,saudi,cross_region
27.0,0.2857142857142857,1.0,393,-41.285714285714285,commnet,california,4042.0,3042,4,saudi,cross_region
27.0,0.2857142857142857,1.0,409,-41.285714285714285,commnet,california,4042.0,3042,5,saudi,cross_region
27.0,0.2857142857142857,1.0,507,-41.285714285714285,commnet,california,4042.0,3042,6,saudi,cross_region
27.0,0.2857142857142857,1.0,387,-41.285714285714285,commnet,california,4042.0,3042,7,saudi,cross_region
27.0,0.2857142857142857,1.0,405,-41.285714285714285,commnet,california,4042.0,3042,8,saudi,cross_region
27.0,0.2857142857142857,0.7108167770419426,449,-41.285714285714285,commnet,california,4042.0,3042,9,saudi,cross_region
27.0,0.2857142857142857,1.0,450,-41.28571428571429,commnet,california,4042.0,3042,10,saudi,cross_region
27.0,0.2857142857142857,0.8830022075055187,432,-41.285714285714285,commnet,california,4042.0,3042,11,saudi,cross_region
27.0,0.2857142857142857,1.0,478,-41.285714285714285,commnet,california,4042.0,3042,12,saudi,cross_region
27.0,0.2857142857142857,1.0,393,-41.285714285714285,commnet,california,4042.0,3042,13,saudi,cross_region
27.0,0.2857142857142857,1.0,421,-41.285714285714285,commnet,california,4042.0,3042,14,saudi,cross_region
27.0,0.2857142857142857,1.0,404,-41.285714285714285,commnet,california,4042.0,4042,0,saudi,cross_region
27.0,0.2857142857142857,1.0,464,-41.28571428571429,commnet,california,4042.0,4042,1,saudi,cross_region
27.0,0.2857142857142857,0.8145695364238411,461,-41.285714285714285,commnet,california,4042.0,4042,2,saudi,cross_region
27.0,0.2857142857142857,1.0,389,-41.285714285714285,commnet,california,4042.0,4042,3,saudi,cross_region
27.0,0.2857142857142857,1.0,510,-41.285714285714285,commnet,california,4042.0,4042,4,saudi,cross_region
27.0,0.2857142857142857,1.0,421,-41.285714285714285,commnet,california,4042.0,4042,5,saudi,cross_region
27.0,0.2857142857142857,1.0,405,-41.285714285714285,commnet,california,4042.0,4042,6,saudi,cross_region
27.0,0.2857142857142857,1.0,415,-41.285714285714285,commnet,california,4042.0,4042,7,saudi,cross_region
27.0,0.2857142857142857,1.0,413,-41.285714285714285,commnet,california,4042.0,4042,8,saudi,cross_region
27.0,0.2857142857142857,0.8145695364238411,458,-41.285714285714285,commnet,california,4042.0,4042,9,saudi,cross_region
27.0,0.2857142857142857,1.0,397,-41.285714285714285,commnet,california,4042.0,4042,10,saudi,cross_region
27.0,0.2857142857142857,1.0,398,-41.285714285714285,commnet,california,4042.0,4042,11,saudi,cross_region
27.0,0.2857142857142857,1.0,446,-41.285714285714285,commnet,california,4042.0,4042,12,saudi,cross_region
27.0,0.2857142857142857,0.9403973509933776,411,-41.285714285714285,commnet,california,4042.0,4042,13,saudi,cross_region
27.0,0.2857142857142857,1.0,488,-41.285714285714285,commnet,california,4042.0,4042,14,saudi,cross_region
4.0,0.8571428571428571,0.99645390070922,212,-6.857142857142859,hiercomm_heur,california,42.0,42,0,saudi,cross_region
23.0,0.4285714285714285,1.0,204,-34.42857142857143,hiercomm_heur,california,42.0,42,1,saudi,cross_region
14.0,0.7142857142857143,0.9889624724061812,299,-19.814285714285717,hiercomm_heur,california,42.0,42,2,saudi,cross_region
23.0,0.4285714285714285,0.8804347826086957,257,-34.42857142857143,hiercomm_heur,california,42.0,42,3,saudi,cross_region
27.0,0.2857142857142857,1.0,337,-41.285714285714285,hiercomm_heur,california,42.0,42,4,saudi,cross_region
0.0,1.0,1.0,0,0.0,hiercomm_heur,california,42.0,42,5,saudi,cross_region
8.0,0.7142857142857143,1.0,314,-13.714285714285715,hiercomm_heur,california,42.0,42,6,saudi,cross_region
18.0,0.5714285714285714,1.0,311,-26.571428571428577,hiercomm_heur,california,42.0,42,7,saudi,cross_region
27.0,0.2857142857142857,1.0,340,-41.285714285714285,hiercomm_heur,california,42.0,42,8,saudi,cross_region
0.0,1.0,1.0,0,0.0,hiercomm_heur,california,42.0,42,9,saudi,cross_region
18.0,0.5714285714285714,1.0,326,-26.571428571428577,hiercomm_heur,california,42.0,42,10,saudi,cross_region
21.0,0.4285714285714285,1.0,300,-32.42857142857143,hiercomm_heur,california,42.0,42,11,saudi,cross_region
21.0,0.4285714285714285,0.9955849889624724,354,-32.42857142857143,hiercomm_heur,california,42.0,42,12,saudi,cross_region
4.0,0.8571428571428571,1.0,325,-6.857142857142858,hiercomm_heur,california,42.0,42,13,saudi,cross_region
9.0,0.7142857142857143,1.0,58,-14.714285714285714,hiercomm_heur,california,42.0,42,14,saudi,cross_region
27.0,0.2857142857142857,1.0,372,-41.285714285714285,hiercomm_heur,california,42.0,1042,0,saudi,cross_region
8.0,0.7142857142857143,1.0,291,-13.714285714285715,hiercomm_heur,california,42.0,1042,1,saudi,cross_region
27.0,0.2857142857142857,1.0,343,-41.285714285714285,hiercomm_heur,california,42.0,1042,2,saudi,cross_region
27.0,0.2857142857142857,1.0,376,-41.285714285714285,hiercomm_heur,california,42.0,1042,3,saudi,cross_region
27.0,0.2857142857142857,0.9955849889624724,304,-41.285714285714285,hiercomm_heur,california,42.0,1042,4,saudi,cross_region
8.0,0.7142857142857143,1.0,284,-13.714285714285714,hiercomm_heur,california,42.0,1042,5,saudi,cross_region
24.0,0.4285714285714285,0.8543046357615894,305,-35.72857142857143,hiercomm_heur,california,42.0,1042,6,saudi,cross_region
0.0,1.0,1.0,0,0.0,hiercomm_heur,california,42.0,1042,7,saudi,cross_region
20.0,0.5714285714285714,0.93598233995585,254,-28.671428571428574,hiercomm_heur,california,42.0,1042,8,saudi,cross_region
8.0,0.7142857142857143,0.9977924944812362,251,-13.714285714285714,hiercomm_heur,california,42.0,1042,9,saudi,cross_region
14.0,0.7142857142857143,0.9889624724061812,220,-19.814285714285717,hiercomm_heur,california,42.0,1042,10,saudi,cross_region
8.0,0.7142857142857143,1.0,297,-13.714285714285715,hiercomm_heur,california,42.0,1042,11,saudi,cross_region
23.0,0.4285714285714285,1.0,302,-34.42857142857143,hiercomm_heur,california,42.0,1042,12,saudi,cross_region
9.0,0.7142857142857143,1.0,54,-14.714285714285714,hiercomm_heur,california,42.0,1042,13,saudi,cross_region
0.0,1.0,1.0,0,0.0,hiercomm_heur,california,42.0,1042,14,saudi,cross_region
23.0,0.4285714285714285,1.0,302,-34.42857142857143,hiercomm_heur,california,42.0,2042,0,saudi,cross_region
27.0,0.2857142857142857,0.8366445916114791,323,-41.285714285714285,hiercomm_heur,california,42.0,2042,1,saudi,cross_region
23.0,0.4285714285714285,1.0,272,-34.42857142857143,hiercomm_heur,california,42.0,2042,2,saudi,cross_region
